datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,fog,rain,snow,hail,thunder,tornado 
20160712T0600,33,92,27,81,64,11.1,6.9,,,90,East,2,1,999,29.49,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160712T0600,33.0,91.4,27.0,80.6,71,11.1,6.9,-9999.0,-9999.0,90,East,3.0,1.9,1000,29.53,-999,-999,43.9,111.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160712T0700,35.0,95.0,27.0,80.6,63,7.4,4.6,-9999.0,-9999.0,180,South,3.0,1.9,1000,29.53,-999,-999,46.5,115.8,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160712T0800,32.0,89.6,26.0,78.8,70,7.4,4.6,-9999.0,-9999.0,320,NW,3.0,1.9,1000,29.53,-999,-999,40.4,104.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160712T0900,29,84,28,82,91,13.0,8.1,,,320,NW,2,1,998,29.48,-999,-999,-9999,-9999,,,Light Rain,0,1,0,0,0,0
20160712T0900,29.0,84.2,28.0,82.4,94,13.0,8.1,-9999.0,-9999.0,320,NW,2.0,1.2,999,29.50,-999,-999,38.1,100.6,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160712T1000,29.0,84.2,27.0,80.6,89,18.5,11.5,-9999.0,-9999.0,200,SSW,2.5,1.6,999,29.50,-999,-999,36.8,98.3,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160712T1100,32.0,89.6,27.0,80.6,75,7.4,4.6,-9999.0,-9999.0,90,East,3.0,1.9,998,29.47,-999,-999,42.3,108.2,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160712T1200,30,86,26,78,73,0.0,0.0,,,,,2,1,997,29.43,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160712T1200,30.0,86.0,26.0,78.8,79,0.0,0.0,-9999.0,-9999.0,0,North,3.0,1.9,998,29.47,-999,-999,37.4,99.3,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160712T1300,30.0,86.0,26.0,78.8,79,0.0,0.0,-9999.0,-9999.0,0,North,3.0,1.9,998,29.47,-999,-999,37.4,99.3,-9999.00,-9999.00,Scattered Clouds,0,0,0,0,0,0
20160712T1500,29,85,28,82,87,0.0,0.0,,,,,2,1,998,29.48,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160712T1800,29,84,26,80,83,0.0,0.0,,,,,2,1,999,29.51,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160712T2100,29,83,27,80,90,0.0,0.0,,,,,2,1,999,29.50,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160713T0000,28,83,27,80,88,0.0,0.0,,,,,2,1,998,29.47,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160713T0200,30.0,86.0,27.0,80.6,84,13.0,8.1,-9999.0,-9999.0,70,ENE,3.0,1.9,1000,29.53,-999,-999,38.8,101.9,-9999.00,-9999.00,Scattered Clouds,0,0,0,0,0,0
20160713T0300,31,89,27,80,69,9.3,5.8,,,90,East,2,1,999,29.51,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160713T0300,31.0,87.8,27.0,80.6,79,9.3,5.8,-9999.0,-9999.0,90,East,3.0,1.9,1000,29.53,-999,-999,40.5,104.9,-9999.00,-9999.00,Scattered Clouds,0,0,0,0,0,0
20160713T0400,33.0,91.4,27.0,80.6,71,11.1,6.9,-9999.0,-9999.0,100,East,3.5,2.2,1000,29.53,-999,-999,43.9,111.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160713T0500,33.0,91.4,27.0,80.6,71,9.3,5.8,-9999.0,-9999.0,110,ESE,3.5,2.2,1000,29.53,-999,-999,43.9,111.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160713T0600,34,94,26,79,54,9.3,5.8,,,50,NE,2,1,998,29.49,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160713T0600,34.0,93.2,26.0,78.8,63,9.3,5.8,-9999.0,-9999.0,50,NE,3.5,2.2,1000,29.53,-999,-999,43.5,110.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160713T0700,34.0,93.2,26.0,78.8,63,5.6,3.5,-9999.0,-9999.0,80,East,3.5,2.2,1000,29.53,-999,-999,43.5,110.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160713T0800,34.0,93.2,27.0,80.6,67,7.4,4.6,-9999.0,-9999.0,80,East,3.5,2.2,999,29.50,-999,-999,45.3,113.6,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160713T0900,34,93,27,81,61,7.4,4.6,,,50,NE,2,1,997,29.45,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160713T0900,34.0,93.2,27.0,80.6,67,7.4,4.6,-9999.0,-9999.0,50,NE,3.5,2.2,998,29.47,-999,-999,45.3,113.6,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160713T1000,34.0,93.2,27.0,80.6,67,-9999.0,-9999.0,-9999.0,-9999.0,0,North,-9999.0,-9999.0,998,29.47,-999,-999,45.3,113.6,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160713T1100,30.0,86.0,28.0,82.4,89,5.6,3.5,-9999.0,-9999.0,140,SE,2.0,1.2,998,29.47,-999,-999,40.4,104.7,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160713T1200,29,85,27,81,85,24.1,15.0,,,250,WSW,2,1,996,29.42,-999,-999,-9999,-9999,,,Light Drizzle,0,1,0,0,0,0
20160713T1200,29.0,84.2,27.0,80.6,89,24.1,15.0,-9999.0,-9999.0,250,WSW,2.0,1.2,998,29.47,-999,-999,36.8,98.3,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160713T1300,29.0,84.2,26.0,78.8,84,0.0,0.0,-9999.0,-9999.0,0,North,3.0,1.9,998,29.47,-999,-999,35.6,96.1,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160713T1500,29,83,27,80,90,0.0,0.0,,,,,2,1,998,29.47,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160713T1800,29,84,27,81,87,0.0,0.0,,,,,2,1,998,29.48,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160713T2100,29,84,28,82,91,0.0,0.0,,,,,2,1,998,29.46,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160714T0000,29,85,27,81,85,0.0,0.0,,,,,2,1,998,29.47,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160714T0200,30.0,86.0,28.0,82.4,89,5.6,3.5,-9999.0,-9999.0,100,East,2.0,1.2,1000,29.53,-999,-999,40.4,104.7,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160714T0300,30,86,27,81,81,9.3,5.8,,,180,South,2,1,999,29.49,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160714T0300,30.0,86.0,27.0,80.6,84,9.3,5.8,-9999.0,-9999.0,180,South,2.5,1.6,1000,29.53,-999,-999,38.8,101.9,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160714T0400,30.0,86.0,27.0,80.6,84,13.0,8.1,-9999.0,-9999.0,160,SSE,2.5,1.6,1000,29.53,-999,-999,38.8,101.9,-9999.00,-9999.00,Overcast,0,0,0,0,0,0
20160714T0500,28.0,82.4,27.0,80.6,94,11.1,6.9,-9999.0,-9999.0,190,South,2.5,1.6,1000,29.53,-999,-999,34.5,94.0,-9999.00,-9999.00,Light Rain,0,1,0,0,0,0
20160714T0600,31,88,28,82,79,5.6,3.5,,,140,SE,2,1,998,29.48,-999,-999,-9999,-9999,,,Light Rain,0,1,0,0,0,0
20160714T0600,31.0,87.8,28.0,82.4,84,-9999.0,-9999.0,-9999.0,-9999.0,0,North,-9999.0,-9999.0,1000,29.53,-999,-999,42.3,108.2,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160714T0700,33.0,91.4,27.0,80.6,71,0.0,0.0,-9999.0,-9999.0,0,North,3.0,1.9,999,29.50,-999,-999,43.9,111.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160714T0800,33.0,91.4,27.0,80.6,71,0.0,0.0,-9999.0,-9999.0,0,North,3.0,1.9,998,29.47,-999,-999,43.9,111.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160714T0900,35,95,26,78,49,3.7,2.3,,,140,SE,2,1,996,29.41,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160714T0900,35.0,95.0,25.0,77.0,56,3.7,2.3,-9999.0,-9999.0,140,SE,3.0,1.9,997,29.44,-999,-999,43.2,109.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160714T1000,35.0,95.0,25.0,77.0,56,11.1,6.9,-9999.0,-9999.0,290,WNW,3.0,1.9,997,29.44,-999,-999,43.2,109.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160714T1100,32.0,89.6,28.0,82.4,79,14.8,9.2,-9999.0,-9999.0,310,NW,1.5,0.9,998,29.47,-999,-999,43.9,111.1,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160714T1200,29,85,27,80,82,5.6,3.5,,,180,South,1,1,997,29.45,-999,-999,-9999,-9999,,,Thunderstorms and Rain,0,1,0,0,1,0
20160714T1200,29.0,84.2,27.0,80.6,89,5.6,3.5,-9999.0,-9999.0,180,South,1.5,0.9,998,29.47,-999,-999,36.8,98.3,-9999.00,-9999.00,Thunderstorms and Rain,0,1,0,0,1,0
20160714T1300,29.0,84.2,27.0,80.6,89,3.7,2.3,-9999.0,-9999.0,40,NE,1.5,0.9,999,29.50,-999,-999,36.8,98.3,-9999.00,-9999.00,Thunderstorms and Rain,0,1,0,0,1,0
20160714T1500,27,80,26,78,93,0.0,0.0,,,,,2,1,998,29.48,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160714T1800,28,82,27,80,93,0.0,0.0,,,,,2,1,999,29.49,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160714T2100,28,82,27,80,92,0.0,0.0,,,,,2,1,998,29.47,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160715T0000,28,82,27,80,93,0.0,0.0,,,,,2,1,998,29.48,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160715T0200,29.0,84.2,27.0,80.6,89,0.0,0.0,-9999.0,-9999.0,0,North,2.0,1.2,1000,29.53,-999,-999,36.8,98.3,-9999.00,-9999.00,Overcast,0,0,0,0,0,0
20160715T0300,29,85,28,82,86,0.0,0.0,,,,,2,1,1000,29.52,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160715T0300,29.0,84.2,27.0,80.6,89,0.0,0.0,-9999.0,-9999.0,0,North,2.0,1.2,1001,29.56,-999,-999,36.8,98.3,-9999.00,-9999.00,Overcast,0,0,0,0,0,0
20160715T0400,30.0,86.0,27.0,80.6,84,7.4,4.6,-9999.0,-9999.0,260,West,3.0,1.9,1001,29.56,-999,-999,38.8,101.9,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160715T0500,31.0,87.8,27.0,80.6,79,9.3,5.8,-9999.0,-9999.0,270,West,3.0,1.9,1001,29.56,-999,-999,40.5,104.9,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160715T0600,32,90,27,80,67,7.4,4.6,,,270,West,2,1,998,29.49,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160715T0600,32.0,89.6,27.0,80.6,75,7.4,4.6,-9999.0,-9999.0,270,West,3.0,1.9,1000,29.53,-999,-999,42.3,108.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160715T0700,32.0,89.6,27.0,80.6,75,18.5,11.5,-9999.0,-9999.0,240,WSW,3.0,1.9,1000,29.53,-999,-999,42.3,108.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160715T0800,34.0,93.2,26.0,78.8,63,14.8,9.2,-9999.0,-9999.0,260,West,3.0,1.9,1000,29.53,-999,-999,43.5,110.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160715T0900,32,90,26,79,64,14.8,9.2,,,270,West,2,1,997,29.45,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160715T0900,32.0,89.6,26.0,78.8,70,14.8,9.2,-9999.0,-9999.0,270,West,2.5,1.6,998,29.47,-999,-999,40.4,104.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160715T1000,33.0,91.4,26.0,78.8,66,-9999.0,-9999.0,-9999.0,-9999.0,0,North,-9999.0,-9999.0,998,29.47,-999,-999,41.8,107.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160715T1100,32.0,89.6,28.0,82.4,79,-9999.0,-9999.0,-9999.0,-9999.0,0,North,-9999.0,-9999.0,997,29.44,-999,-999,43.9,111.1,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160715T1200,32,90,28,82,70,7.4,4.6,,,250,WSW,2,1,996,29.41,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160715T1200,32.0,89.6,27.0,80.6,75,7.4,4.6,-9999.0,-9999.0,250,WSW,2.5,1.6,997,29.44,-999,-999,42.3,108.2,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160715T1300,31.0,87.8,28.0,82.4,84,11.1,6.9,-9999.0,-9999.0,240,WSW,2.5,1.6,998,29.47,-999,-999,42.3,108.2,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160715T1500,31,87,28,82,80,11.1,6.9,,,250,WSW,2,1,998,29.47,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160715T1800,30,86,28,82,85,0.0,0.0,,,,,2,1,999,29.50,-999,-999,-9999,-9999,,,Light Rain,0,1,0,0,0,0
20160715T2100,30,86,28,82,85,0.0,0.0,,,,,2,1,997,29.45,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160716T0000,29,84,27,81,89,0.0,0.0,,,,,2,1,997,29.45,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160716T0200,25.0,77.0,25.0,77.0,100,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1000,29.53,-999,-999,-9999,-9999,-9999.00,-9999.00,Light Thunderstorms and Rain,0,1,0,0,1,0
20160716T0300,25,77,25,77,100,0.0,0.0,,,,,1,1,1000,29.52,-999,-999,-9999,-9999,,,Light Rain,0,1,0,0,0,0
20160716T0300,25.0,77.0,25.0,77.0,100,-9999.0,-9999.0,-9999.0,-9999.0,0,North,-9999.0,-9999.0,1000,29.53,-999,-999,-9999,-9999,-9999.00,-9999.00,Rain,0,1,0,0,0,0
20160716T0400,25.0,77.0,25.0,77.0,100,7.4,4.6,-9999.0,-9999.0,290,WNW,1.5,0.9,1001,29.56,-999,-999,-9999,-9999,-9999.00,-9999.00,Rain,0,1,0,0,0,0
20160716T0500,26.0,78.8,26.0,78.8,100,7.4,4.6,-9999.0,-9999.0,270,West,1.5,0.9,1001,29.56,-999,-999,-9999,-9999,-9999.00,-9999.00,Rain,0,1,0,0,0,0
20160716T0600,26,79,26,79,99,5.6,3.5,,,270,West,1,1,1000,29.55,-999,-999,-9999,-9999,,,Light Rain,0,1,0,0,0,0
20160716T0600,26.0,78.8,26.0,78.8,100,5.6,3.5,-9999.0,-9999.0,270,West,1.5,0.9,1001,29.56,-999,-999,-9999,-9999,-9999.00,-9999.00,Rain,0,1,0,0,0,0
20160716T0700,26.0,78.8,26.0,78.8,100,-9999.0,-9999.0,-9999.0,-9999.0,0,North,-9999.0,-9999.0,1001,29.56,-999,-999,-9999,-9999,-9999.00,-9999.00,Rain,0,1,0,0,0,0
20160716T0800,28.0,82.4,28.0,82.4,100,-9999.0,-9999.0,-9999.0,-9999.0,0,North,-9999.0,-9999.0,1000,29.53,-999,-999,35.6,96.1,-9999.00,-9999.00,Overcast,0,0,0,0,0,0
20160716T0900,28,82,27,80,91,7.4,4.6,,,340,NNW,2,1,999,29.50,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160716T0900,28.0,82.4,27.0,80.6,94,7.4,4.6,-9999.0,-9999.0,340,NNW,3.0,1.9,1000,29.53,-999,-999,34.5,94.0,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160716T1000,28.0,82.4,27.0,80.6,94,7.4,4.6,-9999.0,-9999.0,360,North,3.0,1.9,1000,29.53,-999,-999,34.5,94.0,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160716T1100,29.0,84.2,27.0,80.6,89,9.3,5.8,-9999.0,-9999.0,320,NW,3.0,1.9,999,29.50,-999,-999,36.8,98.3,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160716T1200,29,84,27,80,86,9.3,5.8,,,320,NW,2,1,998,29.48,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160716T1200,29.0,84.2,27.0,80.6,89,9.3,5.8,-9999.0,-9999.0,320,NW,3.0,1.9,999,29.50,-999,-999,36.8,98.3,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160716T1300,28.0,82.4,25.0,77.0,84,7.4,4.6,-9999.0,-9999.0,320,NW,3.0,1.9,1000,29.53,-999,-999,32.7,90.9,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160716T1500,28,82,25,78,83,0.0,0.0,,,,,2,1,1000,29.53,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160716T1800,27,81,26,79,93,0.0,0.0,,,,,2,1,1001,29.56,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160716T2100,27,81,26,80,94,0.0,0.0,,,,,2,1,1001,29.55,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160717T0000,27,80,26,79,96,0.0,0.0,,,,,2,1,1000,29.54,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160717T0200,28.0,82.4,26.0,78.8,89,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1002,29.59,-999,-999,33.6,92.4,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160717T0300,27,81,26,79,91,7.4,4.6,,,230,SW,2,1,1001,29.57,-999,-999,-9999,-9999,,,Rain,0,1,0,0,0,0
20160717T0300,27.0,80.6,26.0,78.8,94,7.4,4.6,-9999.0,-9999.0,230,SW,1.5,0.9,1002,29.59,-999,-999,31.2,88.1,-9999.00,-9999.00,Light Rain,0,1,0,0,0,0
20160717T0400,28.0,82.4,26.0,78.8,89,11.1,6.9,-9999.0,-9999.0,270,West,2.0,1.2,1002,29.59,-999,-999,33.6,92.4,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160717T0500,28.0,82.4,26.0,78.8,89,11.1,6.9,-9999.0,-9999.0,290,WNW,3.0,1.9,1003,29.62,-999,-999,33.6,92.4,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160717T0600,29,83,26,78,82,9.3,5.8,,,290,WNW,2,1,1002,29.59,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160717T0600,29.0,84.2,26.0,78.8,84,9.3,5.8,-9999.0,-9999.0,290,WNW,3.0,1.9,1003,29.62,-999,-999,35.6,96.1,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160717T0700,28.0,82.4,26.0,78.8,89,11.1,6.9,-9999.0,-9999.0,290,WNW,1.0,0.6,1003,29.62,-999,-999,33.6,92.4,-9999.00,-9999.00,Light Rain,0,1,0,0,0,0
20160717T0800,29.0,84.2,26.0,78.8,84,9.3,5.8,-9999.0,-9999.0,270,West,3.0,1.9,1002,29.59,-999,-999,35.6,96.1,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160717T0900,30,86,26,80,76,9.3,5.8,,,270,West,2,1,1000,29.54,-999,-999,-9999,-9999,,,Light Drizzle,0,1,0,0,0,0
20160717T0900,30.0,86.0,26.0,78.8,79,9.3,5.8,-9999.0,-9999.0,270,West,3.0,1.9,1001,29.56,-999,-999,37.4,99.3,-9999.00,-9999.00,Light Drizzle,0,0,0,0,0,0
20160717T1000,30.0,86.0,26.0,78.8,79,7.4,4.6,-9999.0,-9999.0,260,West,3.0,1.9,1002,29.59,-999,-999,37.4,99.3,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160717T1100,29.0,84.2,26.0,78.8,84,11.1,6.9,-9999.0,-9999.0,240,WSW,3.0,1.9,1001,29.56,-999,-999,35.6,96.1,-9999.00,-9999.00,Light Drizzle,0,0,0,0,0,0
20160717T1200,29,83,26,79,84,11.1,6.9,,,250,WSW,2,1,1000,29.52,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160717T1200,29.0,84.2,26.0,78.8,84,11.1,6.9,-9999.0,-9999.0,250,WSW,3.0,1.9,1001,29.56,-999,-999,35.6,96.1,-9999.00,-9999.00,Overcast,0,0,0,0,0,0
20160717T1300,28.0,82.4,26.0,78.8,89,7.4,4.6,-9999.0,-9999.0,260,West,3.0,1.9,1000,29.53,-999,-999,33.6,92.4,-9999.00,-9999.00,Overcast,0,0,0,0,0,0
20160717T1500,27,80,25,77,87,0.0,0.0,,,,,2,1,1000,29.55,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160717T1800,27,80,25,77,87,0.0,0.0,,,,,2,1,1002,29.59,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160717T2100,26,79,25,77,90,0.0,0.0,,,,,2,1,,,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160718T0000,26,80,25,76,86,3.7,2.3,,,270,West,2,1,1000,29.53,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160718T0200,26.0,78.8,25.0,77.0,94,11.1,6.9,-9999.0,-9999.0,250,WSW,2.0,1.2,1002,29.59,-999,-999,-9999,-9999,-9999.00,-9999.00,Rain,0,1,0,0,0,0
20160718T0300,25,78,25,78,99,0.0,0.0,,,,,1,1,1002,29.59,-999,-999,-9999,-9999,,,Light Rain,0,1,0,0,0,0
20160718T0300,25.0,77.0,25.0,77.0,100,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1003,29.62,-999,-999,-9999,-9999,-9999.00,-9999.00,Rain,0,1,0,0,0,0
20160718T0400,26.0,78.8,25.0,77.0,94,0.0,0.0,-9999.0,-9999.0,0,North,2.0,1.2,1003,29.62,-999,-999,-9999,-9999,-9999.00,-9999.00,Light Rain,0,1,0,0,0,0
20160718T0500,28.0,82.4,27.0,80.6,94,14.8,9.2,-9999.0,-9999.0,270,West,2.5,1.6,1003,29.62,-999,-999,34.5,94.0,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160718T0600,29,85,27,80,81,7.4,4.6,,,270,West,2,1,1002,29.58,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160718T0600,29.0,84.2,27.0,80.6,89,7.4,4.6,-9999.0,-9999.0,270,West,2.5,1.6,1003,29.62,-999,-999,36.8,98.3,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160718T0700,31.0,87.8,27.0,80.6,79,18.5,11.5,-9999.0,-9999.0,270,West,3.0,1.9,1002,29.59,-999,-999,40.5,104.9,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160718T0900,31,88,27,80,72,5.6,3.5,,,320,NW,2,1,999,29.51,-999,-999,-9999,-9999,,,Light Rain,0,1,0,0,0,0
20160718T0900,31.0,87.8,27.0,80.6,79,5.6,3.5,-9999.0,-9999.0,320,NW,3.0,1.9,1001,29.56,-999,-999,40.5,104.9,-9999.00,-9999.00,Rain,0,1,0,0,0,0
20160718T1000,28.0,82.4,28.0,82.4,100,37.0,23.0,-9999.0,-9999.0,310,NW,0.8,0.5,1001,29.56,-999,-999,35.6,96.1,-9999.00,-9999.00,Rain Showers,0,1,0,0,0,0
20160718T1100,26.0,78.8,26.0,78.8,100,0.0,0.0,-9999.0,-9999.0,0,North,2.0,1.2,1000,29.53,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160718T1200,27,81,26,80,94,3.7,2.3,,,230,SW,2,1,999,29.51,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160718T1200,27.0,80.6,26.0,78.8,94,3.7,2.3,-9999.0,-9999.0,230,SW,2.0,1.2,1000,29.53,-999,-999,31.2,88.1,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160718T1300,27.0,80.6,26.0,78.8,94,0.0,0.0,-9999.0,-9999.0,0,North,2.0,1.2,1001,29.56,-999,-999,31.2,88.1,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160718T1500,28,82,27,81,97,3.7,2.3,,,70,ENE,2,1,999,29.50,-999,-999,-9999,-9999,,,Partly Cloudy,0,0,0,0,0,0
20160718T1800,29,83,27,81,92,5.6,3.5,,,270,West,2,1,1000,29.54,-999,-999,-9999,-9999,,,Partly Cloudy,0,0,0,0,0,0
20160718T2100,28,83,27,81,93,3.7,2.3,,,270,West,2,1,999,29.52,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160719T0000,27,81,25,77,84,5.6,3.5,,,270,West,2,1,1000,29.52,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160719T0200,27.0,80.6,25.0,77.0,89,5.6,3.5,-9999.0,-9999.0,270,West,2.5,1.6,1001,29.56,-999,-999,30.6,87.1,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160719T0300,29,85,26,78,75,14.8,9.2,,,270,West,2,1,1001,29.56,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160719T0300,29.0,84.2,26.0,78.8,84,14.8,9.2,-9999.0,-9999.0,270,West,3.0,1.9,1002,29.59,-999,-999,35.6,96.1,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160719T0400,31.0,87.8,25.0,77.0,70,22.2,13.8,-9999.0,-9999.0,290,WNW,3.0,1.9,1002,29.59,-999,-999,37.6,99.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160719T0500,33.0,91.4,26.0,78.8,66,22.2,13.8,-9999.0,-9999.0,280,West,3.0,1.9,1002,29.59,-999,-999,41.8,107.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160719T0600,33,92,26,79,59,22.2,13.8,,,270,West,2,1,1000,29.54,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160719T0600,33.0,91.4,26.0,78.8,66,22.2,13.8,-9999.0,-9999.0,270,West,3.5,2.2,1002,29.59,-999,-999,41.8,107.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160719T0700,34.0,93.2,26.0,78.8,63,25.9,16.1,-9999.0,-9999.0,260,West,4.0,2.5,1002,29.59,-999,-999,43.5,110.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160719T0800,35.0,95.0,27.0,80.6,63,18.5,11.5,-9999.0,-9999.0,240,WSW,4.0,2.5,1001,29.56,-999,-999,46.5,115.8,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160719T0900,35,95,27,80,54,18.5,11.5,,,270,West,4,2,999,29.49,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160719T0900,35.0,95.0,27.0,80.6,63,18.5,11.5,-9999.0,-9999.0,270,West,4.0,2.5,1000,29.53,-999,-999,46.5,115.8,-9999.00,-9999.00,Haze,0,0,0,0,0,0
